"","State","year","CLTCB","FFTCB","GETCB","HYTCB","MGTCB","NGTCB","SOTCB","WYTCB","coal.growth","fossil_fuel.growth","geothermal.growth","hydro.growth","motor_gas.growth","natural_gas.growth","solar.growth","wind.growth","GDP","GDP.growth"
"731","RI",2005,76,179787,8,67,47907,82460,26,0,1,1.04,1.14,1.22,1.01,1.11,1.18,0,83457,0
"732","RI",2006,49,169108,9,59,51150,78517,54,0,0.64,0.94,1.12,0.88,1.07,0.95,2.08,0,1194300,1
"733","RI",2007,39,177485,11,43,50157,90259,58,0,0.8,1.05,1.22,0.73,0.98,1.15,1.07,0,417143,0
"734","RI",2008,0,180980,14,49,49859,91220,64,0,0,1.02,1.27,1.14,0.99,1.01,1.1,0,39117,0
"735","RI",2009,0,186688,17,46,48186,94877,63,0,0,1.03,1.21,0.94,0.97,1.04,0.98,0,510190,1
"736","RI",2010,0,184726,20,36,47621,95710,63,30,0,0.99,1.18,0.78,0.99,1.01,1,0,151302,0
"737","RI",2011,0,185361,127,72,44786,102465,101,28,0,1,6.35,2,0.94,1.07,1.6,0.93,198298,1
"738","RI",2012,0,178021,57,41,43372,98435,149,13,0,0.96,0.45,0.57,0.97,0.96,1.48,0.46,597346,1
"739","RI",2013,0,171446,57,42,43678,88274,163,25,0,0.96,1,1.02,1.01,0.9,1.09,1.92,48424,0
"740","RI",2014,0,179055,57,38,44234,91374,240,94,0,1.04,1,0.9,1.01,1.04,1.47,3.76,166389,1
"741","RI",2015,0,183599,57,29,45752,96520,297,94,0,1.03,1,0.76,1.03,1.06,1.24,1,39548,0
"742","SC",1997,361385,956849,114,30212,257978,158683,23,0,1.02,1.05,1.08,0.96,1.04,1.03,1.44,0,257138,1
"743","SC",1998,373368,991444,118,36397,267089,164881,24,0,1.03,1.04,1.04,1.2,1.04,1.04,1.04,0,1240117,1
"744","SC",1999,402153,1028239,134,17255,275108,167978,24,0,1.08,1.04,1.14,0.47,1.03,1.02,1,0,118254,0
"745","SC",2000,432195,1070431,134,15643,276548,165091,23,0,1.07,1.04,1,0.91,1.01,0.98,0.96,0,27027,0
"746","SC",2001,414459,1043545,150,12663,280626,147173,22,0,0.96,0.97,1.12,0.81,1.01,0.89,0.96,0,419724,1
"747","SC",2002,404455,1074619,164,14138,287762,190717,22,0,0.98,1.03,1.09,1.12,1.03,1.3,1,0,358185,0
"748","SC",2003,419663,1067823,213,37112,291029,151920,21,0,1.04,0.99,1.3,2.62,1.01,0.8,0.95,0,66935,0
"749","SC",2004,433868,1173494,232,24508,320857,169519,20,0,1.03,1.1,1.09,0.66,1.1,1.12,0.95,0,256396,1
"750","SC",2005,431086,1157282,265,29379,308249,178397,19,0,0.99,0.99,1.14,1.2,0.96,1.05,0.95,0,36326,0
"751","SC",2006,432220,1166364,307,17923,320694,181973,19,0,1,1.01,1.16,0.61,1.04,1.02,1,0,175420,1
"752","SC",2007,444046,1160931,372,15379,316145,182201,24,0,1.03,1,1.21,0.86,0.99,1,1.26,0,53719,0
"753","SC",2008,445454,1125231,444,11067,319621,175858,31,0,1,0.97,1.19,0.72,1.01,0.97,1.29,0,252545,1
"754","SC",2009,371981,1084091,554,22760,333615,197419,35,0,0.84,0.96,1.25,2.06,1.04,1.12,1.13,0,103170,0
"755","SC",2010,404966,1124513,624,23185,320078,225961,38,0,1.09,1.04,1.13,1.02,0.96,1.14,1.09,0,2013611,1
"756","SC",2011,366160,1077951,605,15100,310268,235465,47,0,0.9,0.96,0.97,0.65,0.97,1.04,1.24,0,257622,0
"757","SC",2012,298572,1012597,648,13515,314813,250482,52,0,0.82,0.94,1.07,0.9,1.01,1.06,1.11,0,228212,0
"758","SC",2013,257319,975887,648,30152,321181,236943,58,0,0.86,0.96,1,2.23,1.02,0.95,1.12,0,103733,0
"759","SC",2014,305656,1019791,648,24432,319584,236058,117,0,1.19,1.04,1,0.81,1,1,2.02,0,729372,1
"760","SC",2015,241217,1033693,648,23897,338363,282227,140,0,0.79,1.01,1,0.98,1.06,1.2,1.2,0,418312,0
"761","SD",1997,42942,191610,311,92042,53011,36803,0,0,1.28,1.03,1.07,1.12,1,0.98,0,0,68913,0
"762","SD",1998,41015,184698,386,58710,54446,33374,0,0,0.96,0.96,1.24,0.64,1.03,0.91,0,0,54411,0
"763","SD",1999,46304,196134,437,68282,53887,36009,0,0,1.13,1.06,1.13,1.16,0.99,1.08,0,0,671493,1
"764","SD",2000,50602,204900,442,58304,53723,38130,0,0,1.09,1.04,1.01,0.85,1,1.06,0,0,281540,0
"765","SD",2001,44372,191869,479,35461,53202,37040,0,9,0.88,0.94,1.08,0.61,0.99,0.97,0,0,147665,0
"766","SD",2002,39957,199403,511,44290,55234,41536,3,61,0.9,1.04,1.07,1.25,1.04,1.12,0,6.78,131320,0
"767","SD",2003,43017,199433,637,43298,53629,43925,3,448,1.08,1,1.25,0.98,0.97,1.06,1,7.34,166852,1
"768","SD",2004,43562,198542,706,36033,54032,41762,3,1579,1.01,1,1.11,0.83,1.01,0.95,1,3.52,209373,1
"769","SD",2005,36952,198161,813,30743,53399,42853,3,1581,0.85,1,1.15,0.85,0.99,1.03,1,1,50106,0
"770","SD",2006,39570,196812,867,33693,53036,40861,4,1478,1.07,0.99,1.07,1.1,0.99,0.95,1.33,0.93,318146,1
"771","SD",2007,33256,205073,933,28834,53250,54100,4,1483,0.84,1.04,1.08,0.86,1,1.32,1,1,415832,1
"772","SD",2008,43098,221557,1456,29494,51646,65453,4,1430,1.3,1.08,1.56,1.02,0.97,1.21,1,0.96,400063,0
"773","SD",2009,37480,219477,1576,43261,54926,66317,5,4109,0.87,0.99,1.08,1.47,1.06,1.01,1.25,2.87,275859,0
"774","SD",2010,39061,226225,1716,51110,53709,72926,5,13383,1.04,1.03,1.09,1.18,0.98,1.1,1,3.26,94880,0
"775","SD",2011,32112,218908,1962,64205,53763,73973,5,25925,0.82,0.97,1.14,1.26,1,1.01,1,1.94,252620,1
"776","SD",2012,35574,225140,1868,56915,55345,71501,6,22399,1.11,1.03,0.95,0.89,1.03,0.97,1.2,0.86,38737,0
"777","SD",2013,34246,232194,1868,38761,54414,84527,6,25643,0.96,1.03,1,0.68,0.98,1.18,1,1.14,93957,1
"778","SD",2014,33062,232144,1868,52288,55526,83919,9,22218,0.97,1,1,1.35,1.02,0.99,1.5,0.87,119411,1
"779","SD",2015,19616,217901,1868,45202,56542,83306,10,23274,0.59,0.94,1,0.86,1.02,0.99,1.11,1.05,64278,0
"780","TN",1997,680608,1610222,37,112731,344963,291844,61,0,1.05,1.02,1.09,0.95,1.02,1.01,1,0,489453,1
"781","TN",1998,651838,1611387,38,110189,352126,287447,61,0,0.96,1,1.03,0.98,1.02,0.98,1,0,83547,0
"782","TN",1999,648342,1624518,43,79783,363707,286375,58,0,0.99,1.01,1.13,0.72,1.03,1,0.95,0,1231862,1
"783","TN",2000,705059,1683770,43,65248,359045,280679,53,0,1.09,1.04,1,0.82,0.99,0.98,0.91,0,415761,0
"784","TN",2001,687352,1664229,50,71778,356594,265461,49,0,0.97,0.99,1.16,1.1,0.99,0.95,0.92,0,47816,0
"785","TN",2002,655906,1658245,54,81116,375001,263691,44,41,0.95,1,1.08,1.13,1.05,0.99,0.9,0,518583,1
"786","TN",2003,621425,1643706,70,121537,377486,265807,39,40,0.95,0.99,1.3,1.5,1.01,1.01,0.89,0.98,159785,0
"787","TN",2004,648005,1652678,76,104248,379507,238761,34,38,1.04,1.01,1.09,0.86,1.01,0.9,0.87,0.95,192598,1
"788","TN",2005,657711,1679403,87,93086,386581,238400,29,33,1.01,1.02,1.14,0.89,1.02,1,0.85,0.87,607172,1
"789","TN",2006,677174,1693741,101,76859,388858,230047,34,542,1.03,1.01,1.16,0.83,1.01,0.96,1.17,16.42,48631,0
"790","TN",2007,672766,1677013,123,48823,392173,229520,36,494,0.99,0.99,1.22,0.64,1.01,1,1.06,0.91,166858,1
"791","TN",2008,643796,1598539,146,55636,377569,238441,36,494,0.96,0.95,1.19,1.14,0.96,1.04,1,1,39189,0
"792","TN",2009,477713,1358786,182,99669,387593,223019,34,505,0.74,0.85,1.25,1.79,1.03,0.94,0.94,1.02,265211,1
"793","TN",2010,515464,1461403,205,79392,388803,263365,48,396,1.08,1.08,1.13,0.8,1,1.18,1.41,0.78,1310522,1
"794","TN",2011,481127,1426989,199,93037,382524,267929,54,516,0.93,0.98,0.97,1.17,0.98,1.02,1.12,1.3,119739,0
"795","TN",2012,423086,1354977,213,78942,377704,281007,171,452,0.88,0.95,1.07,0.85,0.99,1.05,3.17,0.88,26963,0
"796","TN",2013,399768,1343509,213,118721,382411,284750,713,446,0.94,0.99,1,1.5,1.01,1.01,4.17,0.99,422269,1
"797","TN",2014,427509,1416141,213,84645,386074,313887,856,486,1.07,1.05,1,0.71,1.01,1.1,1.2,1.09,368474,0
"798","TN",2015,370650,1378346,213,89288,391448,322385,1293,427,0.87,0.97,1,1.05,1.01,1.03,1.51,0.88,65925,0
"799","TX",1997,1523201,11668119,451,18289,1173361,4231566,494,828,1.03,1.03,1.08,1.84,0.99,0.99,1,0.97,259863,1
"800","TX",1998,1488589,11851425,516,14529,1234804,4377957,555,816,0.98,1.02,1.14,0.79,1.05,1.03,1.12,0.99,35054,0
"801","TX",1999,1530426,11561844,562,11455,1266717,4138086,569,3272,1.03,0.98,1.09,0.79,1.03,0.95,1.03,4.01,177049,1
"802","TX",2000,1548184,11914541,562,8456,1302556,4550106,547,5020,1.01,1.03,1,0.74,1.03,1.1,0.96,1.53,51361,0
"803","TX",2001,1492977,11696349,639,12403,1337665,4384479,541,12271,0.96,0.98,1.14,1.47,1.03,0.96,0.99,2.44,253743,1
"804","TX",2002,1550325,11969591,694,11429,1399101,4444508,535,27021,1.04,1.02,1.09,0.92,1.05,1.01,0.99,2.2,106112,0
"805","TX",2003,1603971,11808273,914,9077,1402375,4177143,531,26020,1.03,0.99,1.32,0.79,1,0.94,0.99,0.96,2064534,1
"806","TX",2004,1626029,11880701,1007,13027,1434042,4039787,517,31427,1.01,1.01,1.1,1.44,1.02,0.97,0.97,1.21,265880,0
"807","TX",2005,1627863,11286024,1161,13324,1446864,3621139,501,42368,1,0.95,1.15,1.02,1.01,0.9,0.97,1.35,224931,0
"808","TX",2006,1610301,11294039,1296,6566,1481609,3544789,505,66165,0.99,1,1.12,0.49,1.02,0.98,1.01,1.56,103540,0
"809","TX",2007,1609155,11212201,1486,16254,1498072,3626526,517,89019,1,0.99,1.15,2.48,1.01,1.02,1.02,1.35,744576,1
"810","TX",2008,1605925,10556714,1699,10243,1477002,3653462,549,159881,1,0.94,1.14,0.63,0.99,1.01,1.06,1.8,424360,0
"811","TX",2009,1497854,10101667,2057,10040,1472381,3481133,619,195455,0.93,0.96,1.21,0.98,1,0.95,1.13,1.22,69676,0
"812","TX",2010,1568060,10740967,2316,12310,1491990,3689581,847,256109,1.05,1.06,1.13,1.23,1.01,1.06,1.37,1.31,56014,0
"813","TX",2011,1695239,10979615,2488,5471,1469331,3800578,1263,296805,1.08,1.02,1.07,0.44,0.98,1.03,1.49,1.16,669261,1
"814","TX",2012,1498818,11054478,2478,5562,1481298,3964120,2402,306550,0.88,1.01,1,1.02,1.01,1.04,1.9,1.03,288157,0
"815","TX",2013,1597357,11608479,2478,4580,1527995,4131223,3231,342270,1.07,1.05,1,0.82,1.03,1.04,1.35,1.12,148419,0
"816","TX",2014,1585961,11585255,2478,3670,1592040,4060591,4810,380449,0.99,1,1,0.8,1.04,0.98,1.49,1.11,131536,0
"817","TX",2015,1340422,11790469,2478,8913,1666854,4267424,6395,417802,0.85,1.02,1,2.43,1.05,1.05,1.33,1.1,168306,1
"818","UT",1997,375105,792986,2226,13728,114857,172248,51,0,1.04,1.03,0.9,1.27,1.04,1.02,0.96,0,202289,1
"819","UT",1998,396129,824579,2159,13406,118562,177960,49,0,1.06,1.04,0.97,0.98,1.03,1.03,0.96,0,49810,0
"820","UT",1999,384060,810023,2113,12835,120633,169255,47,0,0.97,0.98,0.98,0.96,1.02,0.95,0.96,0,318888,1
"821","UT",2000,403068,844650,2088,7611,124590,173439,44,0,1.05,1.04,0.99,0.59,1.03,1.02,0.94,0,415030,1
"822","UT",2001,384453,812761,2165,5253,119885,167582,41,0,0.95,0.96,1.04,0.69,0.96,0.97,0.93,0,405793,0
"823","UT",2002,370551,801475,2815,4657,125890,172366,39,0,0.96,0.99,1.3,0.89,1.05,1.03,0.95,0,281759,0
"824","UT",2003,379185,819158,2539,4266,126561,163527,39,0,1.02,1.02,0.9,0.92,1.01,0.95,1,0,95465,0
"825","UT",2004,399704,841464,2534,4506,128693,164154,37,0,1.05,1.03,1,1.06,1.02,1,0.95,0,256738,1
"826","UT",2005,405546,862094,2503,7844,128272,168770,35,0,1.01,1.02,0.99,1.74,1,1.03,0.95,0,39026,0
"827","UT",2006,382757,891352,2562,7407,131395,197894,36,0,0.94,1.03,1.02,0.94,1.02,1.17,1.03,0,96352,1
"828","UT",2007,391386,922324,2325,5325,134309,231125,40,0,1.02,1.03,0.91,0.72,1.02,1.17,1.11,0,120027,1
"829","UT",2008,395878,912984,3294,6583,128410,237414,45,236,1.01,0.99,1.42,1.24,0.96,1.03,1.12,0,64641,0
"830","UT",2009,364994,853943,3490,8152,129176,223646,58,1557,0.92,0.94,1.06,1.24,1.01,0.94,1.29,6.6,496128,1
"831","UT",2010,356148,847670,3449,6785,125735,229078,80,4368,0.98,0.99,0.99,0.83,0.97,1.02,1.38,2.81,82696,0
"832","UT",2011,346181,858596,4027,11952,129578,230672,111,5565,0.97,1.01,1.17,1.76,1.03,1.01,1.39,1.27,1228488,1
"833","UT",2012,322055,829631,3993,7116,127729,232630,199,6698,0.93,0.97,0.99,0.6,0.99,1.01,1.79,1.2,422644,0
"834","UT",2013,355230,897683,3851,4818,132042,258661,283,5150,1.1,1.08,0.96,0.68,1.03,1.11,1.42,0.77,48981,0
"835","UT",2014,344054,875823,5769,6018,133935,251649,433,6276,0.97,0.98,1.5,1.25,1.01,0.97,1.53,1.22,523587,1
"836","UT",2015,330043,847353,4811,7164,134049,240939,980,5833,0.96,0.97,0.83,1.19,1,0.96,2.26,0.93,166762,0
"837","VA",1997,432781,1493003,305,10420,424711,259936,138,0,1.01,1.02,1.09,0.71,1.03,0.96,1.01,0,188806,1
"838","VA",1998,438490,1522577,364,13086,428656,271542,138,0,1.01,1.02,1.19,1.26,1.01,1.04,1,0,617053,1
"839","VA",1999,444542,1560143,384,6971,442137,287330,137,0,1.01,1.02,1.05,0.53,1.03,1.06,0.99,0,48815,0
"840","VA",2000,506961,1655409,384,7263,446466,278198,136,0,1.14,1.06,1,1.04,1.01,0.97,0.99,0,170217,1
"841","VA",2001,487601,1623928,442,10480,473395,246654,146,0,0.96,0.98,1.15,1.44,1.06,0.89,1.07,0,39601,0
"842","VA",2002,482759,1605983,481,8832,477058,266981,178,0,0.99,0.99,1.09,0.84,1.01,1.08,1.22,0,269453,1
"843","VA",2003,464353,1671416,643,18038,483979,272436,191,0,0.96,1.04,1.34,2.04,1.01,1.02,1.07,0,1377100,1
"844","VA",2004,452557,1734492,715,15856,493163,285757,209,0,0.97,1.04,1.11,0.88,1.02,1.05,1.09,0,122685,0
"845","VA",2005,458452,1769449,830,14842,495425,311736,268,0,1.01,1.02,1.16,0.94,1,1.09,1.28,0,26913,0
"846","VA",2006,433606,1676563,917,13402,503920,283497,330,0,0.95,0.95,1.1,0.9,1.02,0.91,1.23,0,422275,1
"847","VA",2007,458200,1749379,1031,12338,510453,331110,397,0,1.06,1.04,1.12,0.92,1.01,1.17,1.2,0,377393,0
"848","VA",2008,415102,1598053,1163,9962,489342,310740,454,0,0.91,0.91,1.13,0.81,0.96,0.94,1.14,0,66261,0
"849","VA",2009,334605,1478445,1392,14431,480835,330625,467,0,0.81,0.93,1.2,1.45,0.98,1.06,1.03,0,263282,1
"850","VA",2010,346161,1535570,1569,14636,489585,385931,507,0,1.03,1.04,1.13,1.01,1.02,1.17,1.09,0,35410,0
"851","VA",2011,288348,1431324,1764,11760,458165,383527,543,0,0.83,0.93,1.12,0.8,0.94,0.99,1.07,0,176559,1
"852","VA",2012,222270,1432361,1701,9933,469051,424050,624,0,0.77,1,0.96,0.84,1.02,1.11,1.15,0,49498,0
"853","VA",2013,290508,1510389,1701,11961,469794,433573,657,0,1.31,1.05,1,1.2,1,1.02,1.05,0,258384,1
"854","VA",2014,278183,1499982,1701,9084,479881,439012,723,0,0.96,0.99,1,0.76,1.02,1.01,1.1,0,107621,0
"855","VA",2015,232427,1528847,1701,10795,483593,525289,801,0,0.84,1.02,1,1.19,1.01,1.2,1.11,0,2150580,1
"856","VT",1997,2695,97615,0,10902,39666,8314,23,0,64.17,1.06,0,0.86,1.04,1.11,1.15,0,278523,0
"857","VT",1998,53,91024,0,12176,39167,7828,24,0,0.02,0.93,0,1.12,0.99,0.94,1.04,0,223311,0
"858","VT",1999,2016,93992,5,12227,40135,8129,28,139,38.04,1.03,0,1,1.02,1.04,1.17,0,105273,0
"859","VT",2000,26,98766,5,12456,43767,10552,29,125,0.01,1.05,1,1.02,1.09,1.3,1.04,0.9,765249,1
"860","VT",2001,50,97301,6,9137,41820,8014,30,125,1.92,0.99,1.2,0.73,0.96,0.76,1.03,1,438440,0
"861","VT",2002,25,93027,6,11342,42542,8401,32,106,0.5,0.96,1,1.24,1.02,1.05,1.07,0.85,70415,0
"862","VT",2003,25,95595,8,11685,43206,8451,35,110,1,1.03,1.33,1.03,1.02,1.01,1.09,1.04,57341,0
"863","VT",2004,25,104101,8,11892,43727,8720,38,114,1,1.09,1,1.02,1.01,1.03,1.09,1.04,681546,1
"864","VT",2005,25,99033,10,12107,43705,8406,43,115,1,0.95,1.25,1.02,1,0.96,1.13,1.01,295364,0
"865","VT",2006,27,96907,11,15064,43634,8064,51,106,1.08,0.98,1.1,1.24,1,0.96,1.19,0.92,154052,0
"866","VT",2007,34,95792,14,6391,43066,8876,60,104,1.26,0.99,1.27,0.42,0.99,1.1,1.18,0.98,134151,0
"867","VT",2008,0,86292,20,14711,40942,8667,84,101,0,0.9,1.43,2.3,0.95,0.98,1.4,0.97,169171,1
"868","VT",2009,0,93326,25,14502,40625,8681,97,113,0,1.08,1.25,0.99,0.99,1,1.15,1.12,206611,1
"869","VT",2010,0,90295,28,13140,39944,8502,107,136,0,0.97,1.12,0.91,0.98,0.98,1.1,1.2,50641,0
"870","VT",2011,0,88826,27,13843,38609,8679,170,322,0,0.98,0.96,1.05,0.97,1.02,1.59,2.37,322879,1
"871","VT",2012,0,84128,29,10956,37514,8290,279,1017,0,0.95,1.07,0.79,0.97,0.96,1.64,3.16,422350,1
"872","VT",2013,0,89097,29,12269,38212,9746,463,2252,0,1.06,1,1.12,1.02,1.18,1.66,2.21,412155,0
"873","VT",2014,0,90382,29,11177,37775,10858,626,2961,0,1.01,1,0.91,0.99,1.11,1.35,1.31,289587,0
"874","VT",2015,0,94237,29,10619,37575,12248,1044,3032,0,1.04,1,0.95,0.99,1.13,1.67,1.02,94599,0
"875","WA",1997,80465,1172088,241,1063894,319224,268141,355,0,0.89,0.98,1.11,1.04,0.99,0.94,0.97,0,257488,1
"876","WA",1998,103476,1230133,313,813870,322461,303307,342,0,1.29,1.05,1.3,0.76,1.01,1.13,0.96,0,40070,0
"877","WA",1999,96875,1248464,341,991813,329664,302262,326,0,0.94,1.01,1.09,1.22,1.02,1,0.95,0,99891,1
"878","WA",2000,106240,1240107,341,818762,328760,297569,289,0,1.1,0.99,1,0.83,1,0.98,0.89,0,122010,1
"879","WA",2001,99441,1191573,343,565565,331048,322413,263,0,0.94,0.96,1.01,0.69,1.01,1.08,0.91,0,65831,0
"880","WA",2002,100832,1078502,370,795189,336338,240494,228,4238,1.01,0.91,1.08,1.41,1.02,0.75,0.87,0,496920,1
"881","WA",2003,118207,1097636,494,726537,334640,255839,191,6112,1.17,1.02,1.34,0.91,0.99,1.06,0.84,1.44,85016,0
"882","WA",2004,112539,1132016,553,716902,334437,269572,155,7378,0.95,1.03,1.12,0.99,1,1.05,0.81,1.21,1249602,1
"883","WA",2005,112284,1153564,642,720674,338991,272167,116,4984,1,1.02,1.16,1.01,1.01,1.01,0.75,0.68,431566,0
"884","WA",2006,69150,1136223,683,813434,341110,271034,109,10292,0.62,0.98,1.06,1.13,1.01,1,0.94,2.07,52522,0
"885","WA",2007,95737,1196545,728,779148,339676,279429,102,24095,1.38,1.05,1.07,0.96,1,1.03,0.94,2.34,541014,1
"886","WA",2008,94601,1170135,788,765033,327504,307085,108,36041,0.99,0.98,1.08,0.98,0.96,1.1,1.06,1.5,176092,0
"887","WA",2009,84048,1138883,902,711823,329368,319739,123,34867,0.89,0.97,1.14,0.93,1.01,1.04,1.14,0.97,192330,1
"888","WA",2010,94934,1115874,1013,666221,324061,294871,154,46289,1.13,0.98,1.12,0.94,0.98,0.92,1.25,1.33,629469,1
"889","WA",2011,56951,1042394,1262,892101,320645,272261,199,60845,0.6,0.93,1.25,1.34,0.99,0.92,1.29,1.31,49269,0
"890","WA",2012,42656,1049491,1136,851343,317575,271947,268,62803,0.75,1.01,0.9,0.95,0.99,1,1.35,1.03,175277,1
"891","WA",2013,74955,1113555,1136,745678,330548,327840,339,66829,1.76,1.06,1,0.88,1.04,1.21,1.26,1.06,39963,0
"892","WA",2014,76547,1092097,1136,755695,328699,320167,469,69117,1.02,0.98,1,1.01,0.99,0.98,1.38,1.03,274060,1
"893","WA",2015,58273,1131524,1136,684060,335952,327992,648,65936,0.76,1.04,1,0.91,1.02,1.02,1.38,0.95,1424694,1
"894","WI",1997,486597,1437818,110,25362,290453,404959,230,0,1.07,1.02,1.07,0.91,0.99,0.99,0.97,0,126926,0
"895","WI",1998,472029,1410287,114,17818,306327,372082,227,0,0.97,0.98,1.04,0.7,1.05,0.92,0.99,0,27036,0
"896","WI",1999,480722,1474177,129,20294,307441,385142,214,0,1.02,1.05,1.13,1.14,1,1.04,0.94,0,423182,1
"897","WI",2000,499233,1498029,129,20255,303421,397553,196,28,1.04,1.02,1,1,0.99,1.03,0.92,0,389372,0
"898","WI",2001,494043,1461804,143,21247,306948,363022,184,747,0.99,0.98,1.11,1.05,1.01,0.91,0.94,26.68,66655,0
"899","WI",2002,491990,1482040,156,25585,314489,388007,175,470,1,1.01,1.09,1.2,1.02,1.07,0.95,0.63,267318,1
"900","WI",2003,488239,1466590,203,18663,316873,397869,168,988,0.99,0.99,1.3,0.73,1.01,1.03,0.96,2.1,35544,0
"901","WI",2004,499212,1491919,220,19838,317936,385999,153,1037,1.02,1.02,1.08,1.06,1,0.97,0.91,1.05,179161,1
"902","WI",2005,522521,1535462,252,17400,318985,415583,142,925,1.05,1.03,1.15,0.88,1,1.08,0.93,0.89,49649,0
"903","WI",2006,462732,1429893,292,16650,314191,376559,150,1006,0.89,0.93,1.16,0.96,0.98,0.91,1.06,1.09,263475,1
"904","WI",2007,465083,1454860,354,14985,321030,403947,174,1080,1.01,1.02,1.21,0.9,1.02,1.07,1.16,1.07,108209,0
"905","WI",2008,480712,1455637,421,15925,308646,415109,226,4800,1.03,1,1.19,1.06,0.96,1.03,1.3,4.44,2245876,1
"906","WI",2009,425941,1339038,525,13605,308872,392485,258,10267,0.89,0.92,1.25,0.85,1,0.95,1.14,2.14,288015,0
"907","WI",2010,458442,1361142,592,20603,312996,376627,291,10619,1.08,1.02,1.13,1.51,1.01,0.96,1.13,1.03,227502,0
"908","WI",2011,447370,1359937,574,20859,301133,399247,329,11540,0.98,1,0.97,1.01,0.96,1.06,1.13,1.09,107181,0
"909","WI",2012,373281,1283214,615,14562,298942,410305,414,14822,0.83,0.94,1.07,0.7,0.99,1.03,1.26,1.28,795408,1
"910","WI",2013,454554,1419090,615,18880,297880,454050,424,14864,1.22,1.11,1,1.3,1,1.11,1.02,1,451827,0
"911","WI",2014,417096,1438990,615,23507,313583,479396,465,15387,0.92,1.01,1,1.25,1.05,1.06,1.1,1.04,72675,0
"912","WI",2015,408189,1415073,615,21813,312494,477002,504,14811,0.98,0.98,1,0.93,1,1,1.08,0.96,59068,0
"913","WV",1997,937708,1307333,0,11630,103006,170349,43,0,1.03,1.03,0,0.79,1.04,1.04,0.96,0,689832,1
"914","WV",1998,978340,1343767,0,11077,102859,151873,42,0,1.04,1.03,0,0.95,1,0.89,0.98,0,297657,0
"915","WV",1999,993017,1345028,8,9513,101605,147675,39,0,1.02,1,0,0.86,0.99,0.97,0.93,0,160175,0
"916","WV",2000,977817,1342561,8,11740,101277,157926,36,0,0.98,1,1,1.23,1,1.07,0.92,0,135621,0
"917","WV",2001,866590,1235368,10,9836,102804,150543,33,0,0.89,0.92,1.25,0.84,1.02,0.95,0.92,0,170832,1
"918","WV",2002,993467,1377958,10,10842,100509,155536,30,92,1.15,1.12,1,1.1,0.98,1.03,0.91,0,207783,1
"919","WV",2003,978415,1325468,12,13730,101938,135367,27,1719,0.98,0.96,1.2,1.27,1.01,0.87,0.9,18.68,51070,0
"920","WV",2004,937062,1296909,12,13204,105793,129358,38,1614,0.96,0.98,1,0.96,1.04,0.96,1.41,0.94,329175,1
"921","WV",2005,959657,1316091,14,14474,105017,124984,38,1539,1.02,1.01,1.17,1.1,0.99,0.97,1,0.95,438208,1
"922","WV",2006,958880,1321709,15,15597,105514,126316,40,1723,1,1,1.07,1.08,1,1.01,1.05,1.12,424257,0
"923","WV",2007,983259,1343473,17,12398,104221,124555,43,1656,1.03,1.02,1.13,0.79,0.99,0.99,1.07,0.96,294044,0
"924","WV",2008,955628,1297325,23,12298,95183,119617,46,3862,0.97,0.97,1.35,0.99,0.91,0.96,1.07,2.33,94762,0
"925","WV",2009,742922,1053756,27,16064,102232,118643,44,7246,0.78,0.81,1.17,1.31,1.07,0.99,0.96,1.88,261247,1
"926","WV",2010,848129,1165392,31,13340,103897,121780,46,9163,1.14,1.11,1.15,0.83,1.02,1.03,1.05,1.26,40999,0
"927","WV",2011,822645,1138880,30,14118,98738,124935,57,10712,0.97,0.98,0.97,1.06,0.95,1.03,1.24,1.17,101996,1
"928","WV",2012,756716,1083018,32,13622,96457,140133,76,12238,0.92,0.95,1.07,0.96,0.98,1.12,1.33,1.14,126318,1
"929","WV",2013,771188,1112101,32,16590,95122,152880,84,13229,1.02,1.03,1,1.22,0.99,1.09,1.11,1.08,67544,0
"930","WV",2014,816460,1182073,32,11811,98438,180222,85,13803,1.06,1.06,1,0.71,1.03,1.18,1.01,1.04,502536,1
"931","WV",2015,730949,1112174,32,12907,103948,192764,93,12825,0.9,0.94,1,1.09,1.06,1.07,1.09,0.93,86353,0
"932","WY",1997,468350,707658,649,14101,39650,107907,2,0,0.99,0.99,1,1.11,0.96,1,1,0,1275126,1
"933","WY",1998,516261,761791,649,13688,41134,116505,2,21,1.1,1.08,1,0.97,1.04,1.08,1,0,443278,0
"934","WY",1999,496169,745714,671,11967,41071,101660,2,114,0.96,0.98,1.03,0.87,1,0.87,1,5.43,51186,0
"935","WY",2000,506147,758020,671,10314,40666,105975,2,2509,1.02,1.02,1,0.86,0.99,1.04,1,22.01,547136,1
"936","WY",2001,499817,760665,671,9084,42243,103990,2,3773,0.99,1,1,0.88,1.04,0.98,1,1.5,181486,0
"937","WY",2002,480360,748034,673,5937,41904,117387,2,4551,0.96,0.98,1,0.65,0.99,1.13,1,1.21,201467,1
"938","WY",2003,493897,773608,714,6010,41671,120433,2,3711,1.03,1.03,1.06,1.01,0.99,1.03,1,0.82,644159,1
"939","WY",2004,500526,765533,718,5941,41440,111878,2,6175,1.01,0.99,1.01,0.99,0.99,0.93,1,1.66,50184,0
"940","WY",2005,490940,759172,745,8083,42558,112863,3,7172,0.98,0.99,1.04,1.36,1.03,1.01,1.5,1.16,180703,1
